Grid ID,INTPTLAT,INTPTLON,Min Lat,Max Lat,Min Long,Max Long,Geography,Geography_name,Ride Count
3693,40.8082452,-73.8567226,40.80622713,40.80898833,-73.85970871,-73.85613604,1400000US36005000200,Census Tract 2; Bronx County; New York,0
530,40.6532888,-73.9544282,40.65159982,40.65436102,-73.95617104,-73.95259836,1400000US36047082200,Census Tract 822; Kings County; New York,0
475,40.6488474,-73.9493577,40.64883862,40.65159982,-73.95259836,-73.94902568,1400000US36047082400,Census Tract 824; Kings County; New York,0
364,40.6450647,-73.9489732,40.64331621,40.64607741,-73.94902568,-73.945453,1400000US36047082600,Census Tract 826; Kings County; New York,0
307,40.640991,-73.9496047,40.64055501,40.64331621,-73.95259836,-73.94902568,1400000US36047082800,Census Tract 828; Kings County; New York,0
308,40.640887,-73.9455028,40.64055501,40.64331621,-73.94902568,-73.945453,1400000US36047083000,Census Tract 830; Kings County; New York,0
310,40.641524,-73.9416243,40.64055501,40.64331621,-73.94188032,-73.93830764,1400000US36047083200,Census Tract 832; Kings County; New York,0
310,40.6415499,-73.9384751,40.64055501,40.64331621,-73.94188032,-73.93830764,1400000US36047083400,Census Tract 834; Kings County; New York,0
199,40.6371028,-73.9351273,40.63503261,40.63779381,-73.93830764,-73.93473496,1400000US36047083600,Census Tract 836; Kings County; New York,0
311,40.6417561,-73.935135,40.64055501,40.64331621,-73.93830764,-73.93473496,1400000US36047083800,Census Tract 838; Kings County; New York,0
312,40.6419943,-73.931292,40.64055501,40.64331621,-73.93473496,-73.93116229,1400000US36047084000,Census Tract 840; Kings County; New York,0
314,40.642285,-73.9274549,40.64055501,40.64331621,-73.92758961,-73.92401693,1400000US36047084600,Census Tract 846; Kings County; New York,0
425,40.646427,-73.9278611,40.64607741,40.64883862,-73.93116229,-73.92758961,1400000US36047084800,Census Tract 848; Kings County; New York,0
368,40.6457434,-73.932316,40.64331621,40.64607741,-73.93473496,-73.93116229,1400000US36047085000,Census Tract 850; Kings County; New York,0
365,40.6443465,-73.943876,40.64331621,40.64607741,-73.945453,-73.94188032,1400000US36047085400,Census Tract 854; Kings County; New York,0
421,40.6486243,-73.9448274,40.64607741,40.64883862,-73.945453,-73.94188032,1400000US36047085600,Census Tract 856; Kings County; New York,0
478,40.6501596,-73.9389962,40.64883862,40.65159982,-73.94188032,-73.93830764,1400000US36047085800,Census Tract 858; Kings County; New York,0
480,40.6499865,-73.9329328,40.64883862,40.65159982,-73.93473496,-73.93116229,1400000US36047086000,Census Tract 860; Kings County; New York,0
481,40.6502164,-73.9282257,40.64883862,40.65159982,-73.93116229,-73.92758961,1400000US36047086200,Census Tract 862; Kings County; New York,0
539,40.654339,-73.9238466,40.65159982,40.65436102,-73.92401693,-73.92044425,1400000US36047086400,Census Tract 864; Kings County; New York,0
594,40.656375,-73.9267616,40.65436102,40.65712222,-73.92758961,-73.92401693,1400000US36047086600,Census Tract 866; Kings County; New York,0
537,40.6543124,-73.9297309,40.65159982,40.65436102,-73.93116229,-73.92758961,1400000US36047086800,Census Tract 868; Kings County; New York,0
536,40.6541803,-73.9334039,40.65159982,40.65436102,-73.93473496,-73.93116229,1400000US36047087000,Census Tract 870; Kings County; New York,0
535,40.6536754,-73.9366498,40.65159982,40.65436102,-73.93830764,-73.93473496,1400000US36047087200,Census Tract 872; Kings County; New York,0
702,40.6604744,-73.9384588,40.65988342,40.66264463,-73.94188032,-73.93830764,1400000US36047087401,Census Tract 874.01; Kings County; New York,0
703,40.6606478,-73.9357059,40.65988342,40.66264463,-73.93830764,-73.93473496,1400000US36047087600,Census Tract 876; Kings County; New York,0
649,40.6588465,-73.9310338,40.65712222,40.65988342,-73.93116229,-73.92758961,1400000US36047087800,Census Tract 878; Kings County; New York,0
704,40.6619842,-73.932935,40.65988342,40.66264463,-73.93473496,-73.93116229,1400000US36047088001,Census Tract 880.01; Kings County; New York,0
705,40.6611447,-73.9294816,40.65988342,40.66264463,-73.93116229,-73.92758961,1400000US36047088002,Census Tract 880.02; Kings County; New York,0
706,40.6604945,-73.9259817,40.65988342,40.66264463,-73.92758961,-73.92401693,1400000US36047088200,Census Tract 882; Kings County; New York,0
706,40.6622281,-73.9245506,40.65988342,40.66264463,-73.92758961,-73.92401693,1400000US36047088400,Census Tract 884; Kings County; New York,0
651,40.657488,-73.9206765,40.65712222,40.65988342,-73.92401693,-73.92044425,1400000US36047088600,Census Tract 886; Kings County; New York,0
540,40.6539409,-73.9180852,40.65159982,40.65436102,-73.92044425,-73.91687157,1400000US36047088800,Census Tract 888; Kings County; New York,0
597,40.6569877,-73.9154892,40.65436102,40.65712222,-73.91687157,-73.91329889,1400000US36047089000,Census Tract 890; Kings County; New York,0
763,40.6632821,-73.9219229,40.66264463,40.66540583,-73.92401693,-73.92044425,1400000US36047089200,Census Tract 892; Kings County; New York,0
709,40.6615039,-73.9164852,40.65988342,40.66264463,-73.91687157,-73.91329889,1400000US36047089400,Census Tract 894; Kings County; New York,0
654,40.6580074,-73.9124095,40.65712222,40.65988342,-73.91329889,-73.90972621,1400000US36047089600,Census Tract 896; Kings County; New York,0
765,40.6627861,-73.9137077,40.66264463,40.66540583,-73.91687157,-73.91329889,1400000US36047089800,Census Tract 898; Kings County; New York,0
820,40.666247,-73.9198123,40.66540583,40.66816703,-73.92044425,-73.91687157,1400000US36047090000,Census Tract 900; Kings County; New York,0
821,40.6675531,-73.9150074,40.66540583,40.66816703,-73.91687157,-73.91329889,1400000US36047090200,Census Tract 902; Kings County; New York,0
879,40.6701302,-73.9088595,40.66816703,40.67092823,-73.90972621,-73.90615354,1400000US36047090600,Census Tract 906; Kings County; New York,0
936,40.6713226,-73.9047719,40.67092823,40.67368943,-73.90615354,-73.90258086,1400000US36047090800,Census Tract 908; Kings County; New York,0
824,40.6657515,-73.9034065,40.66540583,40.66816703,-73.90615354,-73.90258086,1400000US36047091000,Census Tract 910; Kings County; New York,0
767,40.665129,-73.9076346,40.66264463,40.66540583,-73.90972621,-73.90615354,1400000US36047091200,Census Tract 912; Kings County; New York,0
655,40.6591038,-73.9091012,40.65712222,40.65988342,-73.90972621,-73.90615354,1400000US36047091600,Census Tract 916; Kings County; New York,0
712,40.6616527,-73.9045855,40.65988342,40.66264463,-73.90615354,-73.90258086,1400000US36047091800,Census Tract 918; Kings County; New York,0
656,40.6585644,-73.9029876,40.65712222,40.65988342,-73.90615354,-73.90258086,1400000US36047092000,Census Tract 920; Kings County; New York,0
599,40.6552406,-73.9063497,40.65436102,40.65712222,-73.90972621,-73.90615354,1400000US36047092200,Census Tract 922; Kings County; New York,0
822,40.6669331,-73.9114794,40.66540583,40.66816703,-73.91329889,-73.90972621,1400000US36047092400,Census Tract 924; Kings County; New York,0
542,40.6524793,-73.9117726,40.65159982,40.65436102,-73.91329889,-73.90972621,1400000US36047092800,Census Tract 928; Kings County; New York,0
485,40.649929,-73.9154075,40.64883862,40.65159982,-73.91687157,-73.91329889,1400000US36047093000,Census Tract 930; Kings County; New York,0
201,40.6375676,-73.9295091,40.63503261,40.63779381,-73.93116229,-73.92758961,1400000US36047093200,Census Tract 932; Kings County; New York,0
484,40.6489251,-73.9190149,40.64883862,40.65159982,-73.92044425,-73.91687157,1400000US36047093400,Census Tract 934; Kings County; New York,0
427,40.6487962,-73.9215837,40.64607741,40.64883862,-73.92401693,-73.92044425,1400000US36047093600,Census Tract 936; Kings County; New York,0
482,40.6504469,-73.9245581,40.64883862,40.65159982,-73.92758961,-73.92401693,1400000US36047093800,Census Tract 938; Kings County; New York,0
259,40.638743,-73.9229682,40.63779381,40.64055501,-73.92401693,-73.92044425,1400000US36047094401,Census Tract 944.01; Kings County; New York,0
203,40.6350816,-73.9207802,40.63503261,40.63779381,-73.92401693,-73.92044425,1400000US36047094402,Census Tract 944.02; Kings County; New York,0
371,40.6446169,-73.9232797,40.64331621,40.64607741,-73.92401693,-73.92044425,1400000US36047094600,Census Tract 946; Kings County; New York,0
204,40.6362488,-73.9171451,40.63503261,40.63779381,-73.92044425,-73.91687157,1400000US36047095000,Census Tract 950; Kings County; New York,0
261,40.6389669,-73.9146325,40.63779381,40.64055501,-73.91687157,-73.91329889,1400000US36047095400,Census Tract 954; Kings County; New York,0
206,40.6355741,-73.9109186,40.63503261,40.63779381,-73.91329889,-73.90972621,1400000US36047095600,Census Tract 956; Kings County; New York,0
318,40.6408221,-73.9116859,40.64055501,40.64331621,-73.91329889,-73.90972621,1400000US36047095800,Census Tract 958; Kings County; New York,0
374,40.6450267,-73.9105174,40.64331621,40.64607741,-73.91329889,-73.90972621,1400000US36047096200,Census Tract 962; Kings County; New York,0
319,40.6419501,-73.9072687,40.64055501,40.64331621,-73.90972621,-73.90615354,1400000US36047096400,Census Tract 964; Kings County; New York,0
320,40.6406399,-73.903142,40.64055501,40.64331621,-73.90615354,-73.90258086,1400000US36047096600,Census Tract 966; Kings County; New York,0
376,40.6441418,-73.9038769,40.64331621,40.64607741,-73.90615354,-73.90258086,1400000US36047096800,Census Tract 968; Kings County; New York,0
431,40.64726,-73.907353,40.64607741,40.64883862,-73.90972621,-73.90615354,1400000US36047097000,Census Tract 970; Kings County; New York,0
433,40.6469841,-73.8997658,40.64607741,40.64883862,-73.90258086,-73.89900818,1400000US36047097400,Census Tract 974; Kings County; New York,0
491,40.6509988,-73.8943666,40.64883862,40.65159982,-73.8954355,-73.89186282,1400000US36047098200,Census Tract 982; Kings County; New York,0
436,40.6465779,-73.8917896,40.64607741,40.64883862,-73.89186282,-73.88829014,1400000US36047098400,Census Tract 984; Kings County; New York,0
379,40.6449365,-73.8943196,40.64331621,40.64607741,-73.8954355,-73.89186282,1400000US36047098600,Census Tract 986; Kings County; New York,0
322,40.6430019,-73.8973153,40.64055501,40.64331621,-73.89900818,-73.8954355,1400000US36047098800,Census Tract 988; Kings County; New York,0
266,40.6393703,-73.898562,40.63779381,40.64055501,-73.89900818,-73.8954355,1400000US36047099000,Census Tract 990; Kings County; New York,0
209,40.6374035,-73.9012845,40.63503261,40.63779381,-73.90258086,-73.89900818,1400000US36047099200,Census Tract 992; Kings County; New York,0
208,40.6357597,-73.9043993,40.63503261,40.63779381,-73.90615354,-73.90258086,1400000US36047099400,Census Tract 994; Kings County; New York,0
151,40.6334438,-73.9077878,40.6322714,40.63503261,-73.90972621,-73.90615354,1400000US36047099600,Census Tract 996; Kings County; New York,0
95,40.6295432,-73.9094498,40.6295102,40.6322714,-73.90972621,-73.90615354,1400000US36047099800,Census Tract 998; Kings County; New York,0
96,40.6306493,-73.9038,40.6295102,40.6322714,-73.90615354,-73.90258086,1400000US36047100400,Census Tract 1004; Kings County; New York,0
97,40.6322533,-73.9008897,40.6295102,40.6322714,-73.90258086,-73.89900818,1400000US36047100600,Census Tract 1006; Kings County; New York,0
154,40.6341331,-73.8980664,40.6322714,40.63503261,-73.89900818,-73.8954355,1400000US36047100800,Census Tract 1008; Kings County; New York,0
211,40.6360282,-73.894972,40.63503261,40.63779381,-73.8954355,-73.89186282,1400000US36047101000,Census Tract 1010; Kings County; New York,0
267,40.6397265,-73.8936677,40.63779381,40.64055501,-73.8954355,-73.89186282,1400000US36047101200,Census Tract 1012; Kings County; New York,0
324,40.6416626,-73.8906734,40.64055501,40.64331621,-73.89186282,-73.88829014,1400000US36047101400,Census Tract 1014; Kings County; New York,0
325,40.643303,-73.8881409,40.64055501,40.64331621,-73.88829014,-73.88471746,1400000US36047101600,Census Tract 1016; Kings County; New York,0
381,40.643853,-73.886645,40.64331621,40.64607741,-73.88829014,-73.88471746,1400000US36047101800,Census Tract 1018; Kings County; New York,0
269,40.6383785,-73.8870181,40.63779381,40.64055501,-73.88829014,-73.88471746,1400000US36047102000,Census Tract 1020; Kings County; New York,0
212,40.6364413,-73.8900106,40.63503261,40.63779381,-73.89186282,-73.88829014,1400000US36047102200,Census Tract 1022; Kings County; New York,0
155,40.6329284,-73.8932756,40.6322714,40.63503261,-73.8954355,-73.89186282,1400000US36047102400,Census Tract 1024; Kings County; New York,0
98,40.6296068,-73.8984805,40.6295102,40.6322714,-73.89900818,-73.8954355,1400000US36047102600,Census Tract 1026; Kings County; New York,0
100,40.631175,-73.8897557,40.6295102,40.6322714,-73.89186282,-73.88829014,1400000US36047102801,Census Tract 1028.01; Kings County; New York,0
157,40.6335239,-73.8862271,40.6322714,40.63503261,-73.88829014,-73.88471746,1400000US36047103401,Census Tract 1034.01; Kings County; New York,0
495,40.6492205,-73.8805957,40.64883862,40.65159982,-73.88114479,-73.87757211,1400000US36047105801,Census Tract 1058.01; Kings County; New York,0
382,40.6458585,-73.8831084,40.64331621,40.64607741,-73.88471746,-73.88114479,1400000US36047105804,Census Tract 1058.04; Kings County; New York,0
553,40.6542169,-73.8707183,40.65159982,40.65436102,-73.87399943,-73.87042675,1400000US36047107001,Census Tract 1070.01; Kings County; New York,0
664,40.6588417,-73.8759589,40.65712222,40.65988342,-73.87757211,-73.87399943,1400000US36047107800,Census Tract 1078; Kings County; New York,0
545,40.6526617,-73.9016506,40.65159982,40.65436102,-73.90258086,-73.89900818,1400000US36047109800,Census Tract 1098; Kings County; New York,0
660,40.6574021,-73.8887862,40.65712222,40.65988342,-73.89186282,-73.88829014,1400000US36047110400,Census Tract 1104; Kings County; New York,0
662,40.6573142,-73.8842981,40.65712222,40.65988342,-73.88471746,-73.88114479,1400000US36047110600,Census Tract 1106; Kings County; New York,0
718,40.6605666,-73.8813618,40.65988342,40.66264463,-73.88471746,-73.88114479,1400000US36047111000,Census Tract 1110; Kings County; New York,0
776,40.6638632,-73.8756883,40.66264463,40.66540583,-73.87757211,-73.87399943,1400000US36047111600,Census Tract 1116; Kings County; New York,0
888,40.6687567,-73.876018,40.66816703,40.67092823,-73.87757211,-73.87399943,1400000US36047111800,Census Tract 1118; Kings County; New York,0
831,40.6666275,-73.8805197,40.66540583,40.66816703,-73.88114479,-73.87757211,1400000US36047112000,Census Tract 1120; Kings County; New York,0
773,40.6637279,-73.8859223,40.66264463,40.66540583,-73.88829014,-73.88471746,1400000US36047112200,Census Tract 1122; Kings County; New York,0
829,40.6660037,-73.8871536,40.66540583,40.66816703,-73.88829014,-73.88471746,1400000US36047112400,Census Tract 1124; Kings County; New York,0
771,40.6648986,-73.8931118,40.66264463,40.66540583,-73.8954355,-73.89186282,1400000US36047112600,Census Tract 1126; Kings County; New York,0
714,40.6621721,-73.8964707,40.65988342,40.66264463,-73.89900818,-73.8954355,1400000US36047113000,Census Tract 1130; Kings County; New York,0
714,40.6612884,-73.8988885,40.65988342,40.66264463,-73.89900818,-73.8954355,1400000US36047113200,Census Tract 1132; Kings County; New York,0
825,40.6677793,-73.8996082,40.66540583,40.66816703,-73.90258086,-73.89900818,1400000US36047113400,Census Tract 1134; Kings County; New York,0
1049,40.679002,-73.9010285,40.67645064,40.67921184,-73.90258086,-73.89900818,1400000US36047114201,Census Tract 1142.01; Kings County; New York,0
1164,40.6824799,-73.8912207,40.68197304,40.68473424,-73.89186282,-73.88829014,1400000US36047114202,Census Tract 1142.02; Kings County; New York,0
938,40.6728096,-73.8985527,40.67092823,40.67368943,-73.89900818,-73.8954355,1400000US36047114400,Census Tract 1144; Kings County; New York,0
1051,40.6792066,-73.8923418,40.67645064,40.67921184,-73.8954355,-73.89186282,1400000US36047114600,Census Tract 1146; Kings County; New York,0
997,40.6739223,-73.8865224,40.67368943,40.67645064,-73.88829014,-73.88471746,1400000US36047115000,Census Tract 1150; Kings County; New York,0
940,40.6732693,-73.8909301,40.67092823,40.67368943,-73.89186282,-73.88829014,1400000US36047115200,Census Tract 1152; Kings County; New York,0
882,40.6683267,-73.8958947,40.66816703,40.67092823,-73.89900818,-73.8954355,1400000US36047115600,Census Tract 1156; Kings County; New York,0
883,40.6688809,-73.8921624,40.66816703,40.67092823,-73.8954355,-73.89186282,1400000US36047115800,Census Tract 1158; Kings County; New York,0
884,40.6694195,-73.8885305,40.66816703,40.67092823,-73.89186282,-73.88829014,1400000US36047116000,Census Tract 1160; Kings County; New York,0
885,40.6699381,-73.8850349,40.66816703,40.67092823,-73.88829014,-73.88471746,1400000US36047116200,Census Tract 1162; Kings County; New York,0
886,40.6705099,-73.8811822,40.66816703,40.67092823,-73.88471746,-73.88114479,1400000US36047116400,Census Tract 1164; Kings County; New York,0
998,40.6745628,-73.8822051,40.67368943,40.67645064,-73.88471746,-73.88114479,1400000US36047116600,Census Tract 1166; Kings County; New York,0
1054,40.6789908,-73.882516,40.67645064,40.67921184,-73.88471746,-73.88114479,1400000US36047116800,Census Tract 1168; Kings County; New York,0
1053,40.6776,-73.886181,40.67645064,40.67921184,-73.88829014,-73.88471746,1400000US36047117000,Census Tract 1170; Kings County; New York,0
1109,40.6808117,-73.8875148,40.67921184,40.68197304,-73.88829014,-73.88471746,1400000US36047117201,Census Tract 1172.01; Kings County; New York,0
1166,40.6827365,-73.8837649,40.68197304,40.68473424,-73.88471746,-73.88114479,1400000US36047117202,Census Tract 1172.02; Kings County; New York,0
1167,40.6828584,-73.8797862,40.68197304,40.68473424,-73.88114479,-73.87757211,1400000US36047117400,Census Tract 1174; Kings County; New York,0
1224,40.6847798,-73.8768792,40.68473424,40.68749544,-73.87757211,-73.87399943,1400000US36047117601,Census Tract 1176.01; Kings County; New York,0
1224,40.686235,-73.8744475,40.68473424,40.68749544,-73.87757211,-73.87399943,1400000US36047117602,Census Tract 1176.02; Kings County; New York,0
1112,40.6816514,-73.8742881,40.67921184,40.68197304,-73.87757211,-73.87399943,1400000US36047117800,Census Tract 1178; Kings County; New York,0
1281,40.6879085,-73.8718976,40.68749544,40.69025665,-73.87399943,-73.87042675,1400000US36047118201,Census Tract 1182.01; Kings County; New York,0
1282,40.6886646,-73.869002,40.68749544,40.69025665,-73.87042675,-73.86685407,1400000US36047118202,Census Tract 1182.02; Kings County; New York,0
1170,40.6843041,-73.86941,40.68197304,40.68473424,-73.87042675,-73.86685407,1400000US36047118400,Census Tract 1184; Kings County; New York,0
1114,40.6814659,-73.867781,40.67921184,40.68197304,-73.87042675,-73.86685407,1400000US36047118600,Census Tract 1186; Kings County; New York,0
1059,40.6790411,-73.8659138,40.67645064,40.67921184,-73.86685407,-73.86328139,1400000US36047118800,Census Tract 1188; Kings County; New York,0
1057,40.6790596,-73.8716311,40.67645064,40.67921184,-73.87399943,-73.87042675,1400000US36047119000,Census Tract 1190; Kings County; New York,0
944,40.6725527,-73.8770602,40.67092823,40.67368943,-73.87757211,-73.87399943,1400000US36047119400,Census Tract 1194; Kings County; New York,0
1001,40.6758956,-73.8731634,40.67368943,40.67645064,-73.87399943,-73.87042675,1400000US36047119600,Census Tract 1196; Kings County; New York,0
995,40.6763145,-73.8943861,40.67368943,40.67645064,-73.8954355,-73.89186282,1400000US36047119800,Census Tract 1198; Kings County; New York,0
1002,40.6748774,-73.8672723,40.67368943,40.67645064,-73.87042675,-73.86685407,1400000US36047120000,Census Tract 1200; Kings County; New York,0
1003,40.6763414,-73.864364,40.67368943,40.67645064,-73.86685407,-73.86328139,1400000US36047120200,Census Tract 1202; Kings County; New York,0
946,40.6709738,-73.8684517,40.67092823,40.67368943,-73.87042675,-73.86685407,1400000US36047120801,Census Tract 1208.01; Kings County; New York,0
947,40.6715379,-73.8647469,40.67092823,40.67368943,-73.86685407,-73.86328139,1400000US36047120802,Census Tract 1208.02; Kings County; New York,0
948,40.6716653,-73.8612583,40.67092823,40.67368943,-73.86328139,-73.85970871,1400000US36047120803,Census Tract 1208.03; Kings County; New York,0
889,40.6700908,-73.8722448,40.66816703,40.67092823,-73.87399943,-73.87042675,1400000US36047121000,Census Tract 1210; Kings County; New York,0
835,40.6674943,-73.8651792,40.66540583,40.66816703,-73.86685407,-73.86328139,1400000US36047121400,Census Tract 1214; Kings County; New York,0
780,40.6637638,-73.8628672,40.66264463,40.66540583,-73.86328139,-73.85970871,1400000US36047122000,Census Tract 1220; Kings County; New York,0
1425,40.6967384,-73.9567404,40.69577905,40.69854025,-73.95974371,-73.95617104,1400000US36047123700,Census Tract 1237; Kings County; New York,0
578,40.6546407,-73.9812779,40.65436102,40.65712222,-73.98475246,-73.98117979,1400000US36047150200,Census Tract 1502; Kings County; New York,0
358,40.6439736,-73.9671841,40.64331621,40.64607741,-73.97046175,-73.96688907,1400000US36047152200,Census Tract 1522; Kings County; New York,0
1697,40.7098961,-73.9855833,40.70958506,40.71234626,-73.98832514,-73.98475246,1400000US36061000201,Census Tract 2.01; New York County; New York,0
1586,40.7056637,-73.9814548,40.70406266,40.70682386,-73.98475246,-73.98117979,1400000US36061000202,Census Tract 2.02; New York County; New York,0
1697,40.7102579,-73.9880558,40.70958506,40.71234626,-73.98832514,-73.98475246,1400000US36061000600,Census Tract 6; New York County; New York,0
1470,40.6995508,-73.998769,40.69854025,40.70130145,-73.99904318,-73.9954705,1400000US36061000700,Census Tract 7; New York County; New York,0.035839442
1695,40.7101181,-73.9932525,40.70958506,40.71234626,-73.9954705,-73.99189782,1400000US36061000800,Census Tract 8; New York County; New York,0.181317476
1357,40.6952363,-74.0018345,40.69301785,40.69577905,-74.00261586,-73.99904318,1400000US36061000900,Census Tract 9; New York County; New York,0
1756,40.714369,-73.9775854,40.71234626,40.71510746,-73.97760711,-73.97403443,1400000US36061001001,Census Tract 10.01; New York County; New York,0
1812,40.7167358,-73.975094,40.71510746,40.71786867,-73.97760711,-73.97403443,1400000US36061001002,Census Tract 10.02; New York County; New York,0.079874917
1810,40.7159065,-73.9820936,40.71510746,40.71786867,-73.98475246,-73.98117979,1400000US36061001200,Census Tract 12; New York County; New York,0.078199621
1634,40.709126,-74.0129925,40.70682386,40.70958506,-74.01333389,-74.00976121,1400000US36061001300,Census Tract 13; New York County; New York,0.192693905
1809,40.7151603,-73.9873313,40.71510746,40.71786867,-73.98832514,-73.98475246,1400000US36061001401,Census Tract 14.01; New York County; New York,0.423989337
1809,40.7175134,-73.9858814,40.71510746,40.71786867,-73.98832514,-73.98475246,1400000US36061001402,Census Tract 14.02; New York County; New York,0.423989337
1637,40.7075653,-74.0013991,40.70682386,40.70958506,-74.00261586,-73.99904318,1400000US36061001501,Census Tract 15.01; New York County; New York,0.154924899
1581,40.7055773,-74.0026158,40.70406266,40.70682386,-74.00261586,-73.99904318,1400000US36061001502,Census Tract 15.02; New York County; New York,0
1807,40.7159568,-73.993266,40.71510746,40.71786867,-73.9954705,-73.99189782,1400000US36061001600,Census Tract 16; New York County; New York,0.412219203
1864,40.7190464,-73.9908407,40.71786867,40.72062987,-73.99189782,-73.98832514,1400000US36061001800,Census Tract 18; New York County; New York,0.221776798
1924,40.7206299,-73.9750259,40.72062987,40.72339107,-73.97760711,-73.97403443,1400000US36061002000,Census Tract 20; New York County; New York,0.128548726
1866,40.7191156,-73.9818442,40.71786867,40.72062987,-73.98475246,-73.98117979,1400000US36061002201,Census Tract 22.01; New York County; New York,0.168171426
1923,40.7212597,-73.981141,40.72062987,40.72339107,-73.98117979,-73.97760711,1400000US36061002202,Census Tract 22.02; New York County; New York,0.376746809
1925,40.7232443,-73.9730207,40.72062987,40.72339107,-73.97403443,-73.97046175,1400000US36061002400,Census Tract 24; New York County; New York,0
1638,40.7089899,-73.9962356,40.70682386,40.70958506,-73.99904318,-73.9954705,1400000US36061002500,Census Tract 25; New York County; New York,0
1923,40.722585,-73.9799302,40.72062987,40.72339107,-73.98117979,-73.97760711,1400000US36061002601,Census Tract 26.01; New York County; New York,0.376746809
1979,40.7243901,-73.978616,40.72339107,40.72615227,-73.98117979,-73.97760711,1400000US36061002602,Census Tract 26.02; New York County; New York,0.188348798
1750,40.7125508,-73.9990121,40.71234626,40.71510746,-73.99904318,-73.9954705,1400000US36061002700,Census Tract 27; New York County; New York,0.256474086
2036,40.7268631,-73.9768122,40.72615227,40.72891347,-73.97760711,-73.97403443,1400000US36061002800,Census Tract 28; New York County; New York,0
1749,40.7133674,-74.0018801,40.71234626,40.71510746,-74.00261586,-73.99904318,1400000US36061002901,Census Tract 29.01; New York County; New York,0.101401548
1806,40.7151605,-73.9988278,40.71510746,40.71786867,-73.99904318,-73.9954705,1400000US36061002902,Census Tract 29.02; New York County; New York,0
1921,40.7210056,-73.9868387,40.72062987,40.72339107,-73.98832514,-73.98475246,1400000US36061003001,Census Tract 30.01; New York County; New York,0.528657405
1921,40.7229641,-73.9858661,40.72062987,40.72339107,-73.98832514,-73.98475246,1400000US36061003002,Census Tract 30.02; New York County; New York,0.528657405
1804,40.715311,-74.0038151,40.71510746,40.71786867,-74.00618854,-74.00261586,1400000US36061003100,Census Tract 31; New York County; New York,0.110380889
1978,40.7255579,-73.9837166,40.72339107,40.72615227,-73.98475246,-73.98117979,1400000US36061003200,Census Tract 32; New York County; New York,0.224116471
2090,40.7290092,-73.9814618,40.72891347,40.73167468,-73.98475246,-73.98117979,1400000US36061003400,Census Tract 34; New York County; New York,0.25160609
1920,40.7223222,-73.9911397,40.72062987,40.72339107,-73.99189782,-73.98832514,1400000US36061003601,Census Tract 36.01; New York County; New York,0.468402112
1976,40.7245631,-73.990206,40.72339107,40.72615227,-73.99189782,-73.98832514,1400000US36061003602,Census Tract 36.02; New York County; New York,0.220835597
2027,40.7266923,-74.0097605,40.72615227,40.72891347,-74.00976121,-74.00618854,1400000US36061003700,Census Tract 37; New York County; New York,0.248237043
2032,40.727367,-73.9884655,40.72615227,40.72891347,-73.99189782,-73.98832514,1400000US36061003800,Census Tract 38; New York County; New York,0.245538525
1858,40.7204979,-74.0122661,40.71786867,40.72062987,-74.01333389,-74.00976121,1400000US36061003900,Census Tract 39; New York County; New York,0.304830061
2089,40.7302738,-73.9849042,40.72891347,40.73167468,-73.98832514,-73.98475246,1400000US36061004001,Census Tract 40.01; New York County; New York,0.234221561
2089,40.7312436,-73.9872095,40.72891347,40.73167468,-73.98832514,-73.98475246,1400000US36061004002,Census Tract 40.02; New York County; New York,0.234221561
1862,40.7191639,-73.9966957,40.71786867,40.72062987,-73.99904318,-73.9954705,1400000US36061004100,Census Tract 41; New York County; New York,0.336010663
2144,40.7317996,-73.989367,40.73167468,40.73443588,-73.99189782,-73.98832514,1400000US36061004200,Census Tract 42; New York County; New York,0.334651151
1919,40.7233237,-73.9954663,40.72062987,40.72339107,-73.9954705,-73.99189782,1400000US36061004300,Census Tract 43; New York County; New York,0.373439278
2037,40.7278421,-73.9715756,40.72615227,40.72891347,-73.97403443,-73.97046175,1400000US36061004400,Census Tract 44; New York County; New York,0
1861,40.7205701,-73.9993912,40.71786867,40.72062987,-74.00261586,-73.99904318,1400000US36061004500,Census Tract 45; New York County; New York,0.393667914
1916,40.722419,-74.0028628,40.72062987,40.72339107,-74.00618854,-74.00261586,1400000US36061004700,Census Tract 47; New York County; New York,0.223593582
2146,40.7338561,-73.9837298,40.73167468,40.73443588,-73.98475246,-73.98117979,1400000US36061004800,Census Tract 48; New York County; New York,0.33664018
1973,40.7250607,-74.0004801,40.72339107,40.72615227,-74.00261586,-73.99904318,1400000US36061004900,Census Tract 49; New York County; New York,0.425461629
2201,40.7361115,-73.9872138,40.73443588,40.73719708,-73.98832514,-73.98475246,1400000US36061005000,Census Tract 50; New York County; New York,0.176092685
2256,40.7374356,-73.9904555,40.73719708,40.73995828,-73.99189782,-73.98832514,1400000US36061005200,Census Tract 52; New York County; New York,0
2255,40.7388112,-73.993678,40.73719708,40.73995828,-73.9954705,-73.99189782,1400000US36061005400,Census Tract 54; New York County; New York,0.606229559
2030,40.7276733,-73.997083,40.72615227,40.72891347,-73.99904318,-73.9954705,1400000US36061005501,Census Tract 55.01; New York County; New York,0.232304301
2031,40.7262229,-73.993872,40.72615227,40.72891347,-73.9954705,-73.99189782,1400000US36061005502,Census Tract 55.02; New York County; New York,0.320963757
